,country,year,cpi,dyn_gdp,dyn_gdp_china,dyn_GDP_US,interest_rate_US,oil_yoy,dyn_consum,diff_priv_credit_gdp,net_lending,public_debt,interest_on_debt,overvaluation,ca_balance,dyn_fix_cap_form,dyn_export_share,diff_unempl,dyn_prod_dol,VIX,GDP_per_cap,developed,crisis_next_year,crisis_next_period,crisis_first_year
Denmark.Denmark.421,Denmark,1998,1.853178156,2.218161888,7.837613919,4.449910963,5.264167,-34.42148155,-0.821151774,2.808426362,-0.389,60.279,4.983493422,12.82190058,-0.149,7.211361121,1.562235989,-0.359,2.169896149,25.379999,39.90459561,1,0,0,0
Denmark.Denmark.422,Denmark,1999,2.478685066,2.948007099,7.667486171,4.685199608,5.636667,38.26861305,-4.393331792,-0.239835109,0.869,56.764,5.054259742,8.525509443,2.529,1.545908074,2.641180309,0.225,1.80079111,24.360001,40.94527924,1,0,0,0
Denmark.Denmark.423,Denmark,2000,2.924779141,3.746900212,8.491508492,4.092176449,6.029167,53.41485013,-6.279937053,97.88772511,1.887,52.354,4.738892921,-5.655524104,1.989,9.880027414,-5.322970918,-0.791,3.559722974,27.93,42.33771437,1,0,0,0
Denmark.Denmark.424,Denmark,2001,2.35,0.8231493,8.33991055,0.975981834,5.0175,-16.59167139,-3.191544079,6.861598134,1.141,48.508,4.168384596,-8.156102185,3.646,2.380627008,5.14935833,0.191,0.834801116,23.780001,42.53353926,1,0,0,0
Denmark.Denmark.425,Denmark,2002,2.426314932,0.466344928,9.130645945,1.786127687,4.610833,0.776871746,-1.820145263,2.773034663,-0.015,49.081,3.981173978,-2.403053013,2.999,-0.381955021,3.633821661,0.134,-0.627740679,28.74,42.59558722,1,0,0,0
Denmark.Denmark.426,Denmark,2003,2.090620032,0.390073865,10.03560303,2.806775956,4.015,12.64833022,-0.810872242,-1.507671987,-0.133,46.15,3.564463705,16.36885456,3.931,2.176146222,0.84122662,0.791,2.311678324,17.959999,42.64558313,1,0,0,0
Denmark.Denmark.427,Denmark,2004,1.16016507,2.668193459,10.11122346,3.78574285,4.274167,29.28029934,-1.056691003,5.627458194,2.073,44.156,3.095842015,27.15620005,3.478,4.633842077,-4.84085651,0.084,1.420990935,13.39,43.6704453,1,0,0,0
Denmark.Denmark.428,Denmark,2005,1.808805419,2.336664491,11.39577594,3.345216063,4.29,37.81374126,-2.692232252,11.76606685,4.955,37.412,2.910830749,26.63188209,4.192,7.91374767,-0.08217015,-0.717,1.785761551,12.25,44.56793131,1,0,0,0
Denmark.Denmark.429,Denmark,2006,1.890073335,3.912980152,12.71947902,2.666625826,4.791667,15.75027412,-2.824413559,11.51007067,4.987,31.549,2.614979873,26.47184036,3.325,16.58755353,-0.796339317,-0.9,1.751831145,12.16,46.15991374,1,0,0,0
Denmark.Denmark.430,Denmark,2007,1.714031313,0.909252996,14.23138804,1.77857024,4.629167,8.044198843,-2.205505473,15.44902788,5.02,27.346,2.003949389,37.84739885,1.447,4.432604187,-1.385931594,-0.125,0.78970235,22.58,46.37351666,1,0,0,0
Denmark.Denmark.431,Denmark,2008,3.399474759,-0.512025222,9.654289373,-0.291621459,3.666667,29.38395926,-4.163258765,7.157763377,3.174,33.313,0.528322277,50.3296061,2.917,1.092300091,2.284275817,-0.317,-1.88567613,39.580002,45.86579596,1,0,0,0
Denmark.Denmark.432,Denmark,2009,1.326372231,-4.906525558,9.399813171,-2.775529574,3.256667,-36.3623035,1.757254138,10.58379216,-2.798,40.182,1.055198845,42.64484598,3.465,-15.96577053,-1.86489768,2.534,-1.941730845,21.68,43.38262546,1,0,0,0
Denmark.Denmark.433,Denmark,2010,2.297730121,1.870992639,10.63614046,2.531920616,3.214167,26.82183584,-4.856537487,-7.83225452,-2.71,42.588,1.397107166,38.65391198,6.563,-5.56001808,-9.843361077,1.491,4.197561233,17.940001,43.99843667,1,0,0,0
Denmark.Denmark.434,Denmark,2011,2.758682261,1.336774667,9.536443008,1.601454672,2.785833,35.66956255,-0.004961456,-5.742699738,-2.056,46.071,1.32838445,43.2187211,6.586,2.234890633,-4.136707947,0.075,1.421513246,22.950001,44.40339415,1,0,0,0
Denmark.Denmark.435,Denmark,2012,2.397914857,0.226468476,7.85626211,2.224030854,1.8025,-1.662828606,-2.058717104,-5.321187302,-3.49,44.894,1.153829019,33.43172449,6.282,6.107539451,-4.918038756,-0.016,0.62597679,15.24,44.33681246,1,0,0,0
Denmark.Denmark.436,Denmark,2013,0.78907178,0.933349282,7.757635146,1.67733153,2.350833,-4.101196774,-1.598163821,-3.845620897,-1,44.046,0.919493257,36.6377158,7.759,3.319488082,2.516065774,-0.542,0.891404023,14.32,44.56445216,1,0,0,0
Denmark.Denmark.437,Denmark,2014,0.56402054,1.619374971,7.297665959,2.370457671,2.540833,-10.3921701,-2.128038298,-2.678262225,1.066,43.98,1.027739882,35.35937853,8.899,3.267781858,0.366466702,-0.458,0.840948544,17.76,45.05707417,1,0,0,0
Denmark.Denmark.438,Denmark,2015,0.452034154,1.606608994,6.900204817,2.861587025,2.135833,-47.11797688,-0.766681209,-2.680889677,-1.757,39.554,1.918895687,12.72450987,9.155,3.998008766,-2.314558634,-0.367,0.582212081,22.48,45.45869715,1,0,0,0
Denmark.Denmark.439,Denmark,2016,0.25,1.964077129,6.689349894,1.485279193,1.841667,-18.03424419,0.685095007,-6.888660572,-0.624,37.687,1.366518959,11.42771746,7.854,6.799664677,0.261890581,0.017,-1.450737882,14.07,45.96628362,1,0,0,0
El Salvador.El Salvador.464,El Salvador,1992,11.21448138,7.543337489,14.21616358,3.555396148,7.01,-6.234760764,-3.544619449,1.75886273,-4.229,35.498,6.115837512,-96.06498555,-1.829,27.05590062,-6.945350005,0.4,5.251742835,12.96,4.909905684,0,1,1,0
El Salvador.El Salvador.465,El Salvador,1993,18.50668833,7.369523346,13.86757602,2.745856719,5.873333,-14.71207294,-8.768029084,1.951103901,-1.13,30.685,6.671011895,-96.00115292,-1.18,20.65897536,44.48079124,2,6.049455402,11.28,5.20079531,0,1,1,0
El Salvador.El Salvador.466,El Salvador,1994,10.58580665,6.050367481,13.05215872,4.037643425,7.08,-9.128279658,-9.430399565,9.446899011,-0.393,29.015,5.548854041,-95.70385221,-0.219,21.01126327,8.802226403,-2.2,0.222068008,14.09,5.444894753,0,1,1,0
El Salvador.El Salvador.467,El Salvador,1995,10.02965645,6.396570978,10.94922737,2.718975789,6.58,4.617729855,-9.153517013,3.907171274,-0.172,26.333,5.179812403,-95.3624292,-2.755,19.05718495,7.40939553,0,5.802520427,13.39,5.724864263,0,1,0,0
El Salvador.El Salvador.468,El Salvador,1996,9.788920402,1.705589084,9.928372463,3.795881229,6.438334,17.97661048,-5.380554708,1.951574553,-1.804,26.53,5.853750471,-95.14563107,-1.637,-8.301462317,1.050397258,0,2.604712042,21.540001,5.7600825,0,0,0,0
El Salvador.El Salvador.469,El Salvador,1997,4.490136279,4.2463425,9.230769231,4.487026493,6.3525,-9.696625193,-4.356405237,3.458575012,-0.845,25.512,5.381781123,-95.05496074,-0.877,9.789008832,28.20067564,0.3,3.533613981,24.34,5.946146113,0,0,0,0
El Salvador.El Salvador.470,El Salvador,1998,2.547059776,3.748726161,7.837613919,4.449910963,5.264167,-34.42148155,-6.522722086,1.577792216,-1.631,23.363,5.649959337,-94.91719018,-0.754,11.84357542,4.409632883,-0.7,-1.490882208,25.379999,6.114658167,0,0,0,0
El Salvador.El Salvador.471,El Salvador,1999,0.51482713,3.449098435,7.667486171,4.685199608,5.636667,38.26861305,0.725938936,1.890275254,-3.032,25.344,4.896622475,-94.9743004,-1.92,0.024975025,0.726401338,-0.3,2.226391495,24.360001,6.275085123,0,0,0,0
El Salvador.El Salvador.472,El Salvador,2000,2.271287568,2.152652497,8.491508492,4.092176449,6.029167,53.41485013,-0.755133443,1.418898612,-4.184,26.516,5.227032735,-94.92861222,-3.278,11.06117353,4.269092077,0,2.214609079,27.93,6.36380285,0,0,0,0
El Salvador.El Salvador.473,El Salvador,2001,3.750820575,1.708936396,8.33991055,0.975981834,5.0175,-16.59167139,-2.508606998,-4.355482624,-3.881,32.429,3.900829504,-94.86857143,-1.088,2.041366906,2.236996161,0,1.460378262,23.780001,6.430542392,0,0,0,0
El Salvador.El Salvador.474,El Salvador,2002,1.865525036,2.340822748,9.130645945,1.786127687,4.610833,0.776871746,-1.906601298,-0.496862357,-3.576,37.458,4.178012708,-94.89142857,-2.832,4.617960694,0.7422584,-0.8,0.814063237,28.74,6.543024706,0,0,0,0
El Salvador.El Salvador.475,El Salvador,2003,2.120390917,2.30003827,10.03560303,2.806775956,4.015,12.64833022,-1.633110623,1.416230561,-4.073,39.143,4.917865263,-94.84571429,-4.667,5.749305029,-7.026418684,0.7,-0.643651258,17.959999,6.658508708,0,0,0,0
El Salvador.El Salvador.476,El Salvador,2004,4.451943924,1.850535583,10.11122346,3.78574285,4.274167,29.28029934,-0.28215431,0.088908208,-2.737,39.406,5.184489672,-94.83428571,-4.063,-1.469709643,-13.84051947,-0.1,2.709069494,13.39,6.748681434,0,0,0,0
El Salvador.El Salvador.477,El Salvador,2005,4.690948709,3.562814501,11.39577594,3.345216063,4.29,37.81374126,-2.864796455,1.091842081,-2.972,38.549,5.631793302,-94.76571429,-3.636,5.542081009,-9.525946562,0.33,2.935779817,12.25,6.956449574,0,0,0,0
El Salvador.El Salvador.478,El Salvador,2006,4.037123594,3.911948645,12.71947902,2.666625826,4.791667,15.75027412,-3.233449485,0.436390804,-2.536,39.099,6.166398118,-94.69714286,-4.127,15.35868857,-5.698473404,-0.66,0.958110517,12.16,7.19573997,0,0,0,0
El Salvador.El Salvador.479,El Salvador,2007,4.578085724,3.839765177,14.23138804,1.77857024,4.629167,8.044198843,-1.134427779,0.242547805,-1.846,38.031,6.518366596,-94.60571429,-6.051,8.881436967,-6.00404043,-0.14,1.45663209,22.58,7.438880372,0,0,1,0
El Salvador.El Salvador.480,El Salvador,2008,6.707922935,1.27389861,9.654289373,-0.291621459,3.666667,29.38395926,-3.400649275,-0.606804601,-2.677,39.253,6.055588108,-94.43428571,-7.149,-0.66170641,-2.725219089,-0.45,-0.41331303,39.580002,7.500569275,0,1,1,0
El Salvador.El Salvador.481,El Salvador,2009,1.055950297,-3.13305645,9.399813171,-2.775529574,3.256667,-36.3623035,-6.694425103,-0.635393798,-5.55,48.214,5.20388269,-94.50285714,-1.511,-14.79878442,3.236332884,1.45,-2.719528178,21.68,7.233638037,0,1,1,0
El Salvador.El Salvador.482,El Salvador,2010,0.907806937,1.365346664,10.63614046,2.531920616,3.214167,26.82183584,-0.633857853,-1.487011606,-4.429,49.664,4.669378222,-94.44571429,-2.488,2.770572129,-2.79965255,-0.28,-2.200516448,17.940001,7.299871312,0,1,1,0
El Salvador.El Salvador.483,El Salvador,2011,5.128923767,2.216720545,9.536443008,1.601454672,2.785833,35.66956255,-5.008806365,-1.12252041,-4.097,49.964,4.399167401,-94.25142857,-4.805,16.5006135,-1.783688951,-0.43,-0.26403398,22.950001,7.428030149,0,1,1,0
El Salvador.El Salvador.484,El Salvador,2012,1.729577995,1.881061224,7.85626211,2.224030854,1.8025,-1.662828606,-1.198078835,0.448828386,-3.942,55.204,4.006956018,-94.29714286,-5.373,1.34299075,-7.173330843,-0.55,-0.540976059,15.24,7.532861222,0,1,0,0
El Salvador.El Salvador.485,El Salvador,2013,0.792509315,1.846648018,7.757635146,1.67733153,2.350833,-4.101196774,-0.830477798,2.329387275,-3.671,55.253,4.340035835,-94.36571429,-6.511,8.165246852,2.362142733,-0.17,-0.439763916,14.32,7.635721425,0,0,0,0
El Salvador.El Salvador.486,El Salvador,2014,1.141,1.42547573,7.297665959,2.370457671,2.540833,-10.3921701,-1.65986138,1.561546213,-3.366,57.082,4.190462843,-94.38857143,-4.836,-6.269627759,-0.653559875,1.1,1.162385214,17.76,7.707069459,0,0,0,0
El Salvador.El Salvador.487,El Salvador,2015,-0.731,2.29877052,6.900204817,2.861587025,2.135833,-47.11797688,-4.064993889,0.77024458,-3.162,58.267,4.156726792,-94.35428571,-3.553,5.979363931,15.94144634,0,1.493737792,22.48,7.845157575,0,0,1,0
El Salvador.El Salvador.488,El Salvador,2016,0.603938659,2.366458682,6.689349894,1.485279193,1.841667,-18.03424419,-2.015713821,0.706871575,-2.637,59.513,4.39399795,-94.4,-1.98,1.028306762,1.438514476,-0.034,2.071776293,14.07,7.989997256,0,1,0,0
Estonia.Estonia.517,Estonia,1996,23.05034335,5.323844874,9.928372463,3.795881229,6.438334,17.97661048,-11.32888206,5.884511963,-1.073,7.359,4.008696834,-97.56604087,-8.416,30.69809563,-5.569403664,0.236,6.771777214,21.540001,12.14459509,1,0,0,0
Estonia.Estonia.518,Estonia,1997,10.58187893,11.79861872,9.230769231,4.487026493,6.3525,-9.696625193,-14.23913866,9.983921603,2.857,6.138,4.561746497,-97.71642624,-11.094,31.31297774,19.57789917,-0.247,11.48514851,24.34,13.73328481,1,0,0,0
Estonia.Estonia.519,Estonia,1998,8.208333333,4.117257751,7.837613919,4.449910963,5.264167,-34.42148155,-7.089304815,-0.173002633,0.499,5.453,5.281496424,-97.5914172,-8.545,22.2219928,16.46174048,0.197,4.597817813,25.379999,14.43672895,1,0,0,0
Estonia.Estonia.520,Estonia,1999,3.296110897,-0.856448276,7.667486171,4.685199608,5.636667,38.26861305,-7.062296784,-0.065324511,-3.548,5.964,4.124748491,-97.56090637,-4.281,-12.35655449,-7.129271551,2.37,3.003250691,24.360001,14.27099834,1,0,0,0
Estonia.Estonia.521,Estonia,2000,4.019980616,10.56807495,8.491508492,4.092176449,6.029167,53.41485013,-3.779370525,4.308730072,-0.247,5.114,-0.840829097,-97.85486597,-5.391,17.25397207,-21.53505968,2.401,12.8403203,27.93,15.70302747,1,0,0,0
Estonia.Estonia.522,Estonia,2001,5.745330486,6.328710504,8.33991055,0.975981834,5.0175,-16.59167139,-5.433228795,2.918010011,-0.08,4.779,-2.280811885,-97.83729,-7.092,15.59259919,12.72984828,-1.593,7.55969277,23.780001,16.80351868,1,0,0,0
Estonia.Estonia.523,Estonia,2002,3.57128333,6.076394702,9.130645945,1.786127687,4.610833,0.776871746,-3.437259654,5.726973484,0.254,5.697,-1.509566438,-97.64625028,-11.093,25.04791592,6.20979269,-1.782,4.684286102,28.74,17.93783198,1,0,0,0
Estonia.Estonia.524,Estonia,2003,1.338289476,7.416163365,10.03560303,2.806775956,4.015,12.64833022,-5.563508321,5.980509346,1.672,5.623,-5.779832829,-97.11324968,-12.893,19.95310431,13.82005702,-0.885,5.316230444,17.959999,19.38944231,1,0,0,0
Estonia.Estonia.525,Estonia,2004,3.048071707,6.294746225,10.11122346,3.78574285,4.274167,29.28029934,-3.775606149,-10.10951202,1.644,5.062,-5.175819834,-96.76076424,-11.991,8.333802412,8.294792453,-0.202,5.079555055,13.39,20.73353808,1,0,0,0
Estonia.Estonia.526,Estonia,2005,4.089689921,9.373711454,11.39577594,3.345216063,4.29,37.81374126,-7.200494067,16.39476234,1.605,4.549,-3.737085074,-96.67031861,-8.728,20.0902458,9.395331383,-2.109,7.446986701,12.25,22.80718275,1,0,0,0
Estonia.Estonia.527,Estonia,2006,4.42991487,10.27188409,12.71947902,2.666625826,4.791667,15.75027412,-8.359501789,19.51178576,2.437,4.404,-5.131698456,-96.44618686,-14.959,34.08730779,1.216956555,-2.119,4.614329363,12.16,25.29864605,1,0,0,0
Estonia.Estonia.528,Estonia,2007,6.597638594,7.748192368,14.23138804,1.77857024,4.629167,8.044198843,-12.70096093,8.047204919,2.36,3.664,-8.788209607,-95.79319412,-14.981,19.60133809,12.28916262,-1.32,6.398640997,22.58,27.38346956,1,0,0,0
Estonia.Estonia.529,Estonia,2008,10.36560303,-5.41945589,9.654289373,-0.291621459,3.666667,29.38395926,-5.268719138,5.670173912,-2.898,4.487,-9.672386895,-95.25922018,-8.677,-13.3055222,1.045475163,0.866,-5.299571441,39.580002,25.96897281,1,0,0,0
Estonia.Estonia.530,Estonia,2009,-0.084776494,-14.72440391,9.399813171,-2.775529574,3.256667,-36.3623035,-2.812755302,11.06686471,-1.929,7.038,-3.267973856,-95.50519115,2.541,-37.58795904,-8.242697809,8.091,-5.652341093,21.68,22.1879264,1,0,0,0
Estonia.Estonia.531,Estonia,2010,2.975580329,2.259075894,10.63614046,2.531920616,3.214167,26.82183584,-3.565206225,-8.324094487,0.146,6.551,-2.823996336,-95.6974123,1.799,-2.80313609,2.741035845,3.158,7.207348423,17.940001,22.740972,1,0,0,0
Estonia.Estonia.532,Estonia,2011,4.977614784,7.597300209,9.536443008,1.601454672,2.785833,35.66956255,-8.0619515,-14.89000336,1.116,6.067,-2.867974287,-27.0592,1.334,39.74968026,15.42043344,-4.382,1.625873615,22.950001,24.54306747,1,0,0,0
Estonia.Estonia.533,Estonia,2012,3.934921578,4.307258988,7.85626211,2.224030854,1.8025,-1.662828606,-2.295668376,-5.226650823,-0.257,9.733,-0.986335148,-31.77712,-2.442,17.4188612,-2.662756473,-2.305,1.991195005,15.24,25.69199964,1,0,0,0
Estonia.Estonia.534,Estonia,2013,2.788496796,1.936543444,7.757635146,1.67733153,2.350833,-4.101196774,-2.536377698,-3.286701157,-0.17,10.161,-0.787324082,-28.14979,-0.105,2.448879785,4.013423562,-1.392,0.324446325,14.32,26.28290884,1,0,0,0
Estonia.Estonia.535,Estonia,2014,-0.144815519,2.890710968,7.297665959,2.370457671,2.540833,-10.3921701,-2.731147629,-1.300041487,0.678,10.667,-0.721852442,-28.39385,1.03,-8.076547162,0.217906525,-1.277,2.11192351,17.76,27.11368592,1,0,0,0
Estonia.Estonia.536,Estonia,2015,-0.456766653,1.674286623,6.900204817,2.861587025,2.135833,-47.11797688,-1.164852945,1.995805873,0.103,10.005,-0.949525237,-40.087,2.292,-0.453064095,-8.034589839,-1.166,-0.991435102,22.48,27.54958137,1,0,0,0
Estonia.Estonia.537,Estonia,2016,0.149108978,2.063262785,6.689349894,1.485279193,1.841667,-18.03424419,-0.824050536,1.678845773,0.269,9.406,-0.754837338,-40.00602,1.897,-1.967558009,6.27264888,0.58,1.273956218,14.07,28.09506265,1,0,0,0
Finland.Finland.562,Finland,1992,2.601973477,-3.32462938,14.21616358,3.555396148,7.01,-6.234760764,0.720324112,-3.863296263,-4.877,39.255,-5.054133231,-78.63572232,-4.52,-16.19890584,-6.08359743,5.1,4.098474021,12.96,26.00207995,1,0,0,0
Finland.Finland.563,Finland,1993,2.101071975,-0.734493304,13.86757602,2.745856719,5.873333,-14.71207294,-2.338294768,-8.090221747,-8.079,54.108,-0.815036593,-83.33418432,-1.261,-12.8974046,0.393247385,4.7,5.59492176,11.28,25.68651002,1,0,0,0
Finland.Finland.564,Finland,1994,1.085913127,3.93926095,13.05215872,4.037643425,7.08,-9.128279658,-4.244965433,-11.5974444,-6.398,56.118,1.751666132,-81.83214839,1.059,3.125952105,13.65913961,0.2,4.995106948,14.09,26.58353333,1,0,0,0
Finland.Finland.565,Finland,1995,0.985221675,4.207130673,10.94922737,2.718975789,6.58,4.617729855,-7.532865711,-7.215344801,-5.97,55.147,1.399894827,-77.80916031,4.111,12.24296857,15.14282802,-1.2,5.697508755,13.39,27.59641289,1,0,0,0
Finland.Finland.566,Finland,1996,0.616615282,3.658833063,9.928372463,3.795881229,6.438334,17.97661048,0.827213702,-2.58264579,-3.368,55.318,2.444050761,-79.31882749,3.8,10.17056222,-4.46131793,-0.9,2.608903782,21.540001,28.5124344,1,0,0,0
Finland.Finland.567,Finland,1997,1.195031056,6.251807841,9.230769231,4.487026493,6.3525,-9.696625193,-4.203150935,-6.206928918,-1.326,52.248,3.295819936,-81.62357807,5.066,13.09250765,-3.418904585,-1.9,3.556652303,24.34,30.20502044,1,0,0,0
Finland.Finland.568,Finland,1998,1.399130883,5.428512567,7.837613919,4.449910963,5.264167,-34.42148155,-5.18675037,-1.165071276,1.538,46.862,3.258503692,-81.79288897,5.014,13.04292716,5.844391611,-1.2,2.557202134,25.379999,31.7602768,1,0,0,0
Finland.Finland.569,Finland,1999,1.159265049,4.444134273,7.667486171,4.685199608,5.636667,38.26861305,-1.12742349,0.791703518,1.595,44.009,3.110727351,3.16944,5.148,6.454868249,-2.249024442,-1.225,0.89819321,24.360001,33.09483843,1,0,0,0
Finland.Finland.570,Finland,2000,3.367666887,5.634847452,8.491508492,4.092176449,6.029167,53.41485013,-4.063689181,0.791703518,6.736,42.486,2.094807701,-11.14968,7.544,10.44519346,-6.424790407,-0.4,4.139361166,27.93,34.8871788,1,0,0,0
Finland.Finland.571,Finland,2001,2.56623896,2.580792075,8.33991055,0.975981834,5.0175,-16.59167139,-2.160395508,0.791703518,4.898,40.947,1.133172149,-13.03724,8.056,5.159423976,0.17840173,-0.675,0.743698912,23.780001,35.70615333,1,0,0,0
Finland.Finland.572,Finland,2002,1.562144598,1.680325089,9.130645945,1.786127687,4.610833,0.776871746,0.4997127,2.774101057,3.979,40.17,-0.01991536,-8.65504,8.194,-3.050181378,1.260197897,-0.025,1.232896159,28.74,36.21824016,1,0,0,0
Finland.Finland.573,Finland,2003,0.877438551,1.993984087,10.03560303,2.806775956,4.015,12.64833022,3.390760946,4.849326287,2.342,42.738,-0.173148018,7.35088,4.636,3.058838203,0.645495917,-0.1,2.125088995,17.959999,36.85244392,1,0,0,0
